Male,Single,Age,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,Incredible
1,1,22.0,0.723,2.1,0.118,1.0,1.0,2.0,16.0,0
1,0,37.0,10.3072,24.0,0.444,2.0,6.0,3.0,20.0,0
0,0,43.0,19.9633,36.0,0.0764,2.0,7.0,4.0,31.0,1
1,1,32.0,0.114,1.74,5.15,0.0,0.0,2.0,4.0,0
0,1,28.0,9.42,50.0,0.521,0.0,0.0,2.0,37.0,0
0,0,31.0,158.5583,360.0,0.118,1.0,34.0,3.0,148.0,0
1,0,41.0,0.0657,1.0,2.96,0.0,0.0,1.0,1.0,0
1,1,30.0,0.00657,0.0999999999999999,0.296,1.0,1.0,2.0,2.0,0
0,1,19.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
0,0,29.0,111.9403,1220.0,0.118,1.0,6.0,3.0,60.0,0
0,1,27.0,20.9883,54.0,0.947,0.0,0.0,3.0,51.0,0
0,1,19.0,0.00526,0.08,0.237,0.0,0.0,1.0,1.0,0
1,1,25.0,6.68,17.4,0.296,1.0,8.0,3.0,33.0,0
0,1,28.0,0.124,1.0,0.225,1.0,2.0,3.0,7.0,0
0,0,32.0,18.2697,59.99999999999999,0.177,1.0,1.0,3.0,14.0,0
1,0,37.0,6.05,21.0,0.296,2.0,4.0,4.0,23.0,0
0,0,45.0,1.2999999999999998,12.2,0.592,0.0,0.0,1.0,3.0,0
0,0,26.0,0.505,4.0,0.118,1.0,9.0,3.0,14.0,0
1,1,27.0,35.8599,52.056,0.118,1.0,15.0,4.0,141.0,1
0,1,34.0,14.4857,51.99999999999999,2.96,0.0,0.0,1.0,15.0,0
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,17.752100000000002,90.0,5.92,0.0,0.0,4.0,7.0,0
1,1,38.0,783.2311,600.0,0.0592,1.0,9.0,4.0,478.0,0
1,0,42.0,3.81,18.0,3.5500000000000003,0.0,0.0,1.0,5.0,0
1,1,30.0,35.587599999999995,200.0,2.37,0.0,0.0,3.0,26.0,0
1,1,27.0,28.7597,140.0,0.0592,1.0,5.0,4.0,19.0,0
0,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0,1,28.0,6.779999999999999,45.0,0.296,0.0,0.0,2.0,18.0,0
1,1,29.0,4.25,20.0,0.0592,1.0,2.0,3.0,14.0,0
1,0,35.0,31.0392,80.0,0.118,1.0,15.0,3.0,60.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,28.0,0.5259999999999999,4.0,11.8315,0.0,0.0,1.0,2.0,0
1,1,29.0,0.796,10.0,0.296,0.0,0.0,3.0,7.0,0
1,1,23.0,0.00263,0.04,0.118,1.0,1.0,2.0,3.0,0
0,0,32.0,66.08,320.0,0.118,1.0,6.0,3.0,27.0,0
0,1,53.0,12.8138,63.766,0.163,4.0,11.0,4.0,47.0,0
0,0,32.0,3.22,10.0,0.244,3.0,6.0,3.0,18.0,0
1,1,19.0,0.105,0.5,0.118,1.0,6.0,3.0,12.0,0
0,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,26.0,0.8940000000000001,13.6,40.2272,0.0,0.0,2.0,2.0,0
0,0,27.0,2.08,20.0,0.0592,1.0,6.0,2.0,12.0,0
1,0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,65.0,218.3024,340.0,0.296,2.0,14.0,5.0,261.0,0
1,1,22.0,2.7,6.0,0.0592,1.0,1.0,3.0,30.0,0
0,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,32.0,107.2914,71.9,0.122,2.0,3.0,5.0,156.0,1
0,1,25.0,437.7091,2000.0,0.0592,3.0,8.0,5.0,175.0,1
1,1,22.0,24.8451,70.0,0.118,2.0,6.0,2.0,69.0,0
0,1,19.0,0.25,1.0,0.0592,1.0,8.0,3.0,14.0,0
0,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,32.0,5.05,40.0,0.0592,1.0,9.0,2.0,17.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,42.0,0.0130999999999999,0.0999999999999999,0.296,1.0,2.0,1.0,2.0,0
1,1,30.0,33.9085,34.532,0.118,1.0,7.0,3.0,72.0,1
1,0,46.0,3.49,50.0,0.296,1.0,2.0,2.0,5.0,0
0,0,32.0,2.89,44.0,130.14669999999998,0.0,0.0,1.0,1.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,29.0,0.108,1.08,1.66,0.0,0.0,1.0,2.0,0
0,0,34.0,71.8226,220.0,0.592,0.0,0.0,2.0,17.0,0
0,0,50.0,13.1497,200.0,591.576,0.0,0.0,1.0,1.0,0
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0,1,32.0,135.1364,600.0,24.2546,0.0,0.0,1.0,7.0,0
1,1,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,30.0,712.5346000000001,1000.0,0.0592,3.0,6.0,5.0,240.0,1
1,1,20.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,2.0,0
1,1,28.0,0.2629999999999999,2.0,0.592,1.0,1.0,2.0,4.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,32.0,20.3848,34.2741,0.296,2.0,4.0,4.0,54.0,1
1,1,30.0,3.56,16.4,1.1800000000000002,0.0,0.0,1.0,8.0,0
0,1,20.0,1.89,9.8,0.237,0.0,0.0,1.0,8.0,0
1,1,36.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,27.0,3.39,11.6,0.592,1.0,1.0,3.0,20.0,0
0,1,28.0,3.01,20.0,0.118,1.0,1.0,2.0,9.0,0
0,1,23.0,5.33,27.1,0.592,1.0,1.0,2.0,11.0,0
1,1,24.0,0.131,2.0,5.92,0.0,0.0,1.0,1.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,32.0,0.0237,0.1999999999999999,0.177,1.0,3.0,1.0,3.0,0
1,0,28.0,13.4684,59.99999999999999,0.296,1.0,12.0,3.0,54.0,1
0,0,40.0,10.4876,59.99999999999999,0.177,1.0,11.0,3.0,27.0,0
1,0,40.0,6.550000000000001,22.47,0.592,0.0,0.0,2.0,17.0,0
0,1,51.0,19.6776,198.0,3.9,0.0,0.0,1.0,9.0,0
1,1,32.0,1.79,12.0,0.296,1.0,12.0,3.0,17.0,0
1,0,33.0,0.5579999999999999,4.0,0.0592,1.0,18.0,3.0,23.0,1
1,1,18.0,0.347,1.0,0.106,1.0,2.0,4.0,17.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,25.0,225.7905,757.338,0.296,1.0,5.0,4.0,35.0,0
0,1,20.0,0.662,2.4,1.1800000000000002,0.0,0.0,3.0,8.0,0
1,1,54.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,39.0,1.25,6.0,0.0592,2.0,13.0,2.0,20.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,33.0,51.8212,139.44,0.237,1.0,1.0,2.0,73.0,0
0,1,41.0,2.55,38.4501,0.592,0.0,0.0,2.0,3.0,1
1,0,43.0,275.5569,600.0,0.7989999999999999,0.0,0.0,2.0,54.0,1
1,0,37.0,0.0394,0.6,1.77,0.0,0.0,1.0,1.0,0
1,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,19.0,2.87,10.0,0.0592,1.0,8.0,2.0,22.0,0
1,0,44.0,158.9128,201.1381,2.96,0.0,0.0,3.0,37.0,0
0,1,32.0,142.02620000000002,600.0,0.0592,1.0,1.0,5.0,218.0,1
0,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,50.0,0.308,3.04,0.118,1.0,8.0,2.0,9.0,0
0,1,30.0,14.8957,90.0,0.207,3.0,14.0,2.0,38.0,0
1,0,33.0,1.04,6.999999999999999,0.533,0.0,0.0,3.0,17.0,0
1,0,36.0,11.2007,96.0,0.0639,2.0,37.0,3.0,47.0,1
1,1,36.0,4.08,20.0,5.92,0.0,0.0,2.0,8.0,0
1,0,38.0,266.7027,307.0,0.296,2.0,4.0,3.0,116.0,1
0,1,18.0,2.24,10.1,5.92,0.0,0.0,2.0,7.0,0
0,0,36.0,2.23,10.0,0.177,1.0,3.0,3.0,27.0,0
0,1,28.0,0.639,2.01,0.296,1.0,2.0,4.0,17.0,0
1,0,45.0,5.2700000000000005,12.999999999999998,0.118,2.0,35.0,3.0,62.0,0
0,1,29.0,30.2593,58.0,0.0828,1.0,6.0,4.0,98.0,1
1,0,30.0,37.4506,118.4,0.296,0.0,0.0,2.0,52.0,0
1,1,24.0,7.58,16.919999999999998,0.296,1.0,9.0,2.0,35.0,0
1,0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,41.0,2.35,20.0,0.296,2.0,5.0,2.0,12.0,1
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,45.0,22.5682,90.0,0.296,1.0,4.0,3.0,36.0,0
0,1,21.0,0.723,6.0,0.16,1.0,2.0,2.0,5.0,0
1,1,33.0,209.6083,500.0,0.592,0.0,0.0,4.0,54.0,0
0,1,27.0,331.4866,600.0,0.0532,5.0,43.0,6.0,201.0,1
0,0,40.0,2.83,10.0,0.118,2.0,15.0,3.0,31.0,1
1,0,40.0,6.8,17.0,0.118,1.0,3.0,3.0,27.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,29.0,208.1722,600.0,0.183,3.0,6.0,5.0,119.0,1
0,0,31.0,49.8628,81.09,0.296,0.0,0.0,2.0,41.0,0
1,1,31.0,1.11,16.3,0.177,2.0,2.0,2.0,3.0,0
0,0,22.0,0.672,3.0,0.177,1.0,5.0,2.0,13.0,0
0,1,32.0,6.56,22.6,0.0592,1.0,8.0,4.0,70.0,0
1,1,23.0,0.1689999999999999,1.0,0.0592,1.0,6.0,2.0,9.0,0
1,1,25.0,22.1481,16.0,0.0592,1.0,11.0,3.0,193.0,0
1,0,45.0,1.1,4.0,2.96,0.0,0.0,3.0,9.0,0
0,1,40.0,6.210000000000001,20.0,0.296,2.0,6.0,3.0,28.0,0
1,0,36.0,17.142899999999997,36.0,0.118,1.0,9.0,2.0,73.0,0
0,0,33.0,29.4402,100.0,0.237,2.0,3.0,4.0,45.0,1
1,1,20.0,0.00263,0.04,0.118,1.0,1.0,2.0,2.0,0
1,1,21.0,0.456,4.0,0.0592,1.0,2.0,2.0,7.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,0.1379999999999999,2.1,6.210000000000001,0.0,0.0,1.0,1.0,0
1,1,26.0,4.16,10.0,0.0592,1.0,10.0,4.0,48.0,1
1,0,58.0,0.612,3.87,7.7,1.0,2.0,3.0,4.0,0
1,1,25.0,0.0723,0.3999999999999999,0.296,1.0,5.0,1.0,5.0,0
0,0,29.0,11.5549,20.0,0.177,1.0,2.0,3.0,53.0,0
1,1,29.0,1.62,3.5,0.118,1.0,16.0,3.0,39.0,0
1,1,24.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,2.0,0
0,1,27.0,48.765800000000006,177.7778,0.0592,2.0,17.0,4.0,112.0,1
1,0,41.0,21.7102,320.0,0.296,1.0,2.0,3.0,5.0,0
1,0,28.0,13.7375,59.99999999999999,0.0592,0.0,0.0,2.0,30.0,0
1,0,41.0,5.59,80.0,14.7894,0.0,0.0,1.0,2.0,0
0,0,41.0,1.14,8.67,25.6403,0.0,0.0,1.0,0.0,0
0,0,31.0,26.2625,90.0,0.118,1.0,6.0,3.0,45.0,0
0,1,25.0,6.87,14.14,0.118,2.0,4.0,4.0,37.0,0
0,1,46.0,460.9559,600.0,0.118,1.0,4.0,3.0,139.0,0
0,1,24.0,0.694,3.18,3.9,1.0,5.0,3.0,7.0,0
0,0,31.0,0.7869999999999999,2.0,0.101,1.0,2.0,4.0,21.0,0
1,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1,1,20.0,1.16,8.4,2.96,0.0,0.0,2.0,7.0,0
1,1,25.0,0.092,1.0,0.296,0.0,0.0,1.0,4.0,0
1,0,37.0,1.56,8.0,2.34,1.0,2.0,3.0,11.0,0
1,1,38.0,9.25,10.0,0.0592,1.0,31.0,5.0,86.0,0
0,0,38.0,8.229999999999999,69.89999999999999,0.592,0.0,0.0,1.0,7.0,0
0,0,36.0,76.63340000000001,263.4,1.77,0.0,0.0,2.0,37.0,0
0,1,31.0,18.2334,100.0,2.96,0.0,0.0,2.0,12.0,0
0,0,34.0,1.45,10.0,5.92,0.0,0.0,2.0,5.0,0
1,1,28.0,14.1378,44.0,0.118,2.0,3.0,4.0,69.0,0
1,1,33.0,1.61,10.0,0.177,3.0,6.0,3.0,14.0,0
0,1,26.0,0.6970000000000001,6.4,0.592,0.0,0.0,1.0,3.0,0
1,1,24.0,1.1,2.4,0.0887,2.0,13.0,3.0,35.0,0
0,1,20.0,2.55,7.8,0.0592,1.0,37.0,3.0,62.0,0
1,0,36.0,632.2907,1000.0,0.592,1.0,3.0,2.0,102.0,1
0,1,33.0,5.08,8.01,0.0592,1.0,5.0,4.0,30.0,0
1,1,31.0,27.3225,200.0,0.118,1.0,3.0,3.0,23.0,0
0,0,31.0,14.2543,100.0,0.0592,1.0,2.0,4.0,17.0,0
0,0,41.0,2.58,3.9,0.296,1.0,4.0,3.0,27.0,1
1,1,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,26.0,0.6890000000000001,4.0,0.0887,0.0,0.0,1.0,20.0,0
1,1,26.0,11.5034,70.0,0.592,0.0,0.0,2.0,14.0,0
0,1,30.0,5.4,18.0,0.118,2.0,13.0,3.0,48.0,0
0,0,26.0,0.0684,1.04,3.0800000000000005,1.0,1.0,1.0,1.0,0
0,0,34.0,5.35,13.999999999999998,0.0592,1.0,1.0,3.0,49.0,1
1,1,44.0,0.657,5.0,5.92,0.0,0.0,1.0,3.0,0
1,1,29.0,17.758399999999998,16.599999999999998,0.0592,2.0,22.0,3.0,130.0,0
1,1,30.0,6.499999999999999,20.0,5.38,0.0,0.0,3.0,16.0,1
0,1,26.0,30.0712,260.0,0.0592,1.0,11.0,5.0,99.0,1
1,1,22.0,6.54,20.0,0.118,1.0,1.0,5.0,50.0,0
0,0,50.0,4.74,20.0,0.195,3.0,12.0,4.0,30.0,0
1,1,26.0,6.59,26.0,0.592,1.0,1.0,3.0,17.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,32.0,7.85,84.0,1.77,1.0,4.0,3.0,10.0,0
0,1,38.0,0.411,2.8,0.296,2.0,7.0,2.0,11.0,0
0,0,52.0,8.02,30.0,1.1800000000000002,1.0,5.0,2.0,14.0,0
0,0,40.0,596.8018999999999,276.0,0.296,4.0,12.0,4.0,215.0,1
1,1,28.0,5.8100000000000005,33.300000000000004,0.0651,0.0,0.0,1.0,12.0,0
0,1,39.0,3.3800000000000003,22.0,0.296,1.0,15.0,2.0,19.0,0
0,1,33.0,16.022000000000002,207.686,47.3261,0.0,0.0,2.0,7.0,0
1,0,31.0,0.3419999999999999,2.0,0.296,2.0,2.0,2.0,6.0,0
1,0,52.0,1.01,6.15,1.77,0.0,0.0,1.0,6.0,0
0,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,1,38.0,0.789,10.0,5.92,0.0,0.0,2.0,3.0,0
0,0,34.0,1.61,20.0,0.0592,1.0,4.0,2.0,8.0,0
0,0,33.0,11.147,80.0,0.177,1.0,5.0,3.0,15.0,0
1,0,38.0,10.9936,70.0,0.0592,1.0,13.0,4.0,33.0,0
1,0,38.0,0.2629999999999999,1.33,0.118,2.0,7.0,3.0,13.0,1
0,0,39.0,63.9847,120.0,0.0592,1.0,4.0,3.0,59.0,0
1,1,24.0,0.109,1.0,0.0592,1.0,2.0,2.0,4.0,0
0,0,25.0,17.0289,98.0,11.8315,0.0,0.0,2.0,5.0,1
0,1,30.0,458.3238,801.0,0.118,2.0,5.0,4.0,152.0,1
0,1,31.0,4.01,61.0,180.4307,0.0,0.0,1.0,1.0,0
1,1,27.0,2.09,26.0,0.0592,1.0,3.0,3.0,7.0,0
0,0,30.0,4.49,13.999999999999998,0.296,1.0,3.0,3.0,29.0,0
1,0,39.0,3.94,59.99999999999999,177.4728,0.0,0.0,1.0,1.0,0
1,1,20.0,0.669,3.98,0.177,0.0,0.0,2.0,13.0,0
1,0,35.0,8.28,20.4,0.302,2.0,2.0,3.0,19.0,0
1,0,20.0,0.0142,0.0999999999999999,0.0592,1.0,1.0,2.0,4.0,0
1,1,31.0,0.145,1.0,0.296,1.0,4.0,1.0,4.0,0
0,0,49.0,53.3353,200.0,1.77,0.0,0.0,2.0,10.0,0
1,0,41.0,2.1,8.0,0.177,3.0,5.0,2.0,12.0,1
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,50.0,11.2279,45.0,0.296,0.0,0.0,2.0,25.0,0
1,1,42.0,4.56,6.0,0.592,3.0,4.0,3.0,55.0,0
1,1,28.0,0.977,6.499999999999999,0.0592,1.0,1.0,2.0,11.0,0
1,0,54.0,0.381,4.0,1.1800000000000002,1.0,3.0,3.0,5.0,1
1,1,19.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
1,0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,19.0,0.293,1.1,1.06,0.0,0.0,3.0,6.0,0
1,1,33.0,3.09,6.08,0.0592,2.0,9.0,3.0,35.0,1
0,1,29.0,169.3815,600.0,78.6796,0.0,0.0,2.0,18.0,0
0,0,24.0,0.5980000000000001,4.44,5.03,0.0,0.0,2.0,4.0,0
1,0,47.0,2.66,40.0,0.296,1.0,1.0,3.0,4.0,0
0,1,26.0,4.390000000000001,21.0,0.592,0.0,0.0,1.0,20.0,0
1,0,44.0,167.107,300.0,0.0592,3.0,10.0,3.0,79.0,1
1,1,43.0,3.21,6.0,0.0592,1.0,28.0,3.0,50.0,0
0,1,21.0,0.297,2.0,0.0592,1.0,15.0,4.0,21.0,0
0,0,34.0,14.2367,59.99999999999999,0.296,1.0,2.0,3.0,21.0,1
1,1,26.0,114.7606,600.0,0.0592,1.0,1.0,3.0,24.0,1
1,0,47.0,1.93,16.0,10.0568,0.0,0.0,1.0,3.0,0
0,1,27.0,28.9999,120.0,0.118,2.0,8.0,4.0,31.0,0
0,0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,1,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,37.0,35.703,160.0,0.296,1.0,2.0,3.0,58.0,1
1,0,33.0,280.4001,600.0,0.2719999999999999,1.0,2.0,4.0,141.0,1
1,1,23.0,3.04,4.0,0.118,3.0,12.0,2.0,46.0,0
1,1,25.0,0.539,4.4,0.592,0.0,0.0,1.0,4.0,0
1,1,30.0,25.1639,43.364,0.0301999999999999,1.0,3.0,4.0,46.0,1
0,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,48.0,129.2586,600.0,0.296,0.0,0.0,2.0,42.0,0
0,0,25.0,0.0973,1.48,4.38,0.0,0.0,2.0,2.0,0
0,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,37.0,3.82,36.0,0.467,0.0,0.0,3.0,10.0,0
0,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,32.0,7.61,30.0,0.702,1.0,2.0,4.0,24.0,0
1,1,30.0,1.15,6.0,0.0592,1.0,6.0,3.0,23.0,1
0,1,18.0,0.0276,0.1999999999999999,0.0592,1.0,5.0,2.0,6.0,0
0,1,25.0,1.77,10.0,0.177,1.0,7.0,2.0,15.0,0
1,0,36.0,0.92,13.999999999999998,41.4103,0.0,0.0,1.0,1.0,0
1,0,37.0,15.6337,39.4,0.177,0.0,0.0,1.0,37.0,0
0,1,19.0,1.64,7.8,0.118,1.0,11.0,4.0,28.0,0
1,1,43.0,12.230300000000002,39.2,0.177,1.0,9.0,3.0,32.0,0
0,1,50.0,24.9845,380.0,1123.9943,0.0,0.0,1.0,1.0,0
0,0,26.0,29.236600000000003,100.0,0.0592,2.0,19.0,3.0,86.0,0
0,1,24.0,0.0105,0.04,0.0592,1.0,7.0,1.0,7.0,0
1,1,34.0,1.59,16.0,0.0592,1.0,10.0,3.0,17.0,0
1,0,30.0,2.21,8.0,0.296,1.0,10.0,3.0,28.0,1
1,1,19.0,0.112,0.3999999999999999,0.148,1.0,3.0,3.0,10.0,0
1,0,35.0,7.84,34.4,0.592,2.0,4.0,2.0,33.0,1
0,1,19.0,9.27,115.96,0.0592,1.0,13.0,3.0,49.0,0
1,0,34.0,18.188,100.0,0.118,1.0,6.0,4.0,47.0,0
0,0,50.0,4.55,24.0,0.244,3.0,17.0,3.0,33.0,0
1,0,32.0,3.31,10.0,0.592,1.0,14.0,3.0,27.0,0
0,0,40.0,10.1945,70.0,0.444,1.0,1.0,4.0,19.0,0
1,0,33.0,3.17,13.2,0.183,1.0,1.0,4.0,11.0,0
1,1,21.0,1.77,10.0,0.177,0.0,0.0,1.0,16.0,0
1,0,40.0,3.26,24.0,0.0609,5.0,9.0,4.0,39.0,0
1,1,22.0,5.6,10.0,0.592,0.0,0.0,4.0,23.0,0
1,0,24.0,1.06,11.9,0.0592,1.0,4.0,2.0,6.0,0
0,1,32.0,5.55,12.6,0.887,0.0,0.0,2.0,28.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,30.0,75.2825,111.3768,0.0592,3.0,15.0,5.0,95.0,1
1,1,37.0,5.96,24.48,0.479,1.0,1.0,3.0,20.0,0
1,0,30.0,179.3091,444.00000000000006,0.296,2.0,5.0,3.0,68.0,1
0,0,37.0,1.9,10.0,0.0592,1.0,4.0,2.0,15.0,1
1,0,39.0,5.06,8.08,0.0592,3.0,18.0,3.0,28.0,0
1,1,35.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,40.0,0.106,1.35,0.0592,2.0,9.0,1.0,9.0,0
1,0,42.0,1.45,5.0,1.1800000000000002,0.0,0.0,2.0,9.0,0
1,1,18.0,0.791,2.4,0.0592,0.0,0.0,2.0,76.0,0
1,0,48.0,8.48,70.0,1.1800000000000002,1.0,2.0,2.0,5.0,0
0,1,23.0,0.668,3.8,1.66,0.0,0.0,1.0,6.0,0
1,0,28.0,2.86,17.0,0.0592,1.0,10.0,3.0,20.0,0
1,1,37.0,114.1153,126.0,0.118,3.0,8.0,4.0,114.0,1
0,0,37.0,0.479,6.0,0.0592,1.0,4.0,4.0,7.0,1
0,1,33.0,0.0717,1.0,0.118,1.0,1.0,2.0,3.0,0
1,1,27.0,1.45,14.999999999999998,0.118,1.0,3.0,2.0,6.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,25.0,6.140000000000001,22.0,0.296,1.0,1.0,5.0,41.0,0
1,1,39.0,0.4459999999999999,5.5600000000000005,0.0592,1.0,2.0,3.0,5.0,0
1,1,25.0,14.8353,36.0,0.0592,1.0,2.0,4.0,69.0,0
1,1,24.0,4.09,16.8,0.118,1.0,4.0,2.0,17.0,0
1,0,41.0,6.140000000000001,24.0,0.118,1.0,27.0,3.0,40.0,1
0,1,20.0,0.131,1.0,0.0592,1.0,3.0,3.0,6.0,0
0,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,24.0,41.654,51.2,0.521,0.0,0.0,2.0,56.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,0.3249999999999999,4.0,0.177,1.0,5.0,3.0,10.0,0
0,0,28.0,22.9969,42.0,0.0592,2.0,3.0,4.0,36.0,0
1,1,43.0,149.5344,100.0,0.0592,1.0,3.0,3.0,135.0,0
0,1,31.0,1.55,22.0,0.592,1.0,1.0,2.0,4.0,0
1,1,27.0,5.43,11.8,1.77,0.0,0.0,2.0,29.0,1
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,46.0,0.792,7.14,1.77,1.0,1.0,2.0,4.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,69.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,1.0,1.0,0
1,0,41.0,9.47,34.0,0.0,3.0,14.0,5.0,41.0,0
1,0,42.0,0.00789,0.06,0.0592,1.0,3.0,1.0,3.0,1
0,0,26.0,12.5302,40.8,0.0592,2.0,4.0,3.0,47.0,0
1,1,18.0,0.0092,0.0999999999999999,0.118,1.0,2.0,1.0,2.0,0
1,1,22.0,17.6713,40.0,0.296,3.0,6.0,3.0,88.0,0
1,0,47.0,1885.9789,4000.0,0.592,1.0,9.0,3.0,76.0,1
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,37.0,0.0130999999999999,0.0999999999999999,0.296,1.0,2.0,1.0,2.0,0
1,0,41.0,6.090000000000001,10.0,0.592,0.0,0.0,2.0,23.0,1
0,1,30.0,0.469,3.84,1.1800000000000002,0.0,0.0,3.0,4.0,1
1,1,37.0,1.22,14.999999999999998,5.32,0.0,0.0,1.0,3.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,23.0,2.61,5.9,0.296,1.0,10.0,2.0,34.0,0
1,1,29.0,0.00263,0.04,0.118,1.0,1.0,1.0,1.0,0
0,0,35.0,11.2066,32.0,1.1800000000000002,1.0,2.0,4.0,11.0,0
0,1,39.0,42.9176,123.7203,0.739,1.0,3.0,6.0,69.0,0
0,1,19.0,0.104,0.7,0.0592,1.0,1.0,3.0,7.0,0
1,0,39.0,127.4386,600.0,3.5500000000000003,0.0,0.0,2.0,22.0,0
1,1,22.0,3.1900000000000004,10.0,0.0592,1.0,10.0,2.0,37.0,0
0,1,36.0,11.6504,47.88,0.592,0.0,0.0,3.0,18.0,0
1,0,23.0,0.0644,0.98,2.9,0.0,0.0,1.0,1.0,0
1,0,48.0,2.67,30.4,1.1800000000000002,0.0,0.0,1.0,6.0,0
0,1,31.0,21.4757,50.0,0.0592,1.0,3.0,4.0,68.0,1
1,1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,0.0263,0.1999999999999999,0.592,0.0,0.0,1.0,2.0,0
1,0,42.0,8.7,15.8605,0.528,3.0,6.0,4.0,45.0,0
1,0,37.0,1.7200000000000002,18.0,6.51,0.0,0.0,1.0,3.0,0
0,0,36.0,732.9067,1548.0,0.0592,0.0,0.0,5.0,177.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
